date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:37:46	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533216?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533216.5c13bc.delayed	(from https://www.mavo.co/ducati)
16:37:47	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:47%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533255?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533255.5d12a1.delayed	(from https://www.mavo.co/ducati)
16:37:48	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533255?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533255.5e13bc.delayed	(from https://www.mavo.co/ducati)
16:37:50	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:49%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533408?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533408.5f12a1.delayed	(from https://www.mavo.co/ducati)
16:37:51	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533408?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533408.6013bc.delayed	(from https://www.mavo.co/ducati)
16:37:52	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:37:51%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/489533326?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533326.6112a1.delayed	(from https://www.mavo.co/ducati)
16:37:53	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/489533326?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/489533326.6213bc.delayed	(from https://www.mavo.co/ducati)
16:37:57	3080899/3080899	---M--	200	added ('OK')	image/jpeg	etag:CJ2K+6vbze0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607957188856-LK3W2LYLSCLSBD23QR97/mavo_ducati_00015.jpg	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607957188856-LK3W2LYLSCLSBD23QR97/mavo_ducati_00015.jpg	(from https://www.mavo.co/ducati)
16:38:01	5764745/5764745	---M--	200	added ('OK')	image/png	etag:CNK217Peze0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958009663-QJCJSQW3C24JXN4MFNX1/Ducati+Multistrada+Estrada.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958009663-QJCJSQW3C24JXN4MFNX1/Ducati+Multistrada+Estrada.png	(from https://www.mavo.co/ducati)
16:38:03	3594166/3594166	---M--	200	added ('OK')	image/png	etag:CKT8mJfeze0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607957947884-3HD41YGPK1B15FYVHNJS/Ducati+Multistrada+Mavo.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607957947884-3HD41YGPK1B15FYVHNJS/Ducati+Multistrada+Mavo.png	(from https://www.mavo.co/ducati)
16:38:04	204066/204066	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2029%20Sep%202021%2019:38:03%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.b9d9e24bd4e11d972a961a8239e93dfb.js	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/scripts/site-bundle.b9d9e24bd4e11d972a961a8239e93dfb.js	(from https://www.mavo.co/ducati)
16:38:05	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:04%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/490765211?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765211.6912a1.delayed	(from https://www.mavo.co/ford)
16:38:06	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/490765211?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765211.6a13bc.delayed	(from https://www.mavo.co/ford)
16:38:07	3415504/3415504	---M--	200	added ('OK')	image/png	etag:CMmxr8zeze0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958059876-NA7IB5E8LDXVJIUNTO3H/Ducati+Multistrada+Mavo+Content.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958059876-NA7IB5E8LDXVJIUNTO3H/Ducati+Multistrada+Mavo+Content.png	(from https://www.mavo.co/ducati)
16:38:08	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:07%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/490765287?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765287.6b12a1.delayed	(from https://www.mavo.co/ford)
16:38:09	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/490765287?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765287.6c13bc.delayed	(from https://www.mavo.co/ford)
16:38:10	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:09%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/490765469?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765469.6d12a1.delayed	(from https://www.mavo.co/ford)
16:38:10	3129342/3129342	---M--	200	added ('OK')	image/png	etag:CJvIi+Leze0CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958105323-D8234ZQT2A27V9VHMIOF/Ducati+Multistrada+Curva.png	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1607958105323-D8234ZQT2A27V9VHMIOF/Ducati+Multistrada+Curva.png	(from https://www.mavo.co/ducati)
16:38:11	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/490765469?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/490765469.6e13bc.delayed	(from https://www.mavo.co/ford)
16:38:12	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:12%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/362460815?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/362460815.6f12a1.delayed	(from https://www.mavo.co/ford)
16:38:13	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/362460815?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/362460815.7013bc.delayed	(from https://www.mavo.co/ford)
16:38:15	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:14%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/563844866?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/563844866.714320.delayed	(from https://www.mavo.co/authenticfeet)
16:38:16	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/563844866?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/563844866.724f9a.delayed	(from https://www.mavo.co/authenticfeet)
16:38:17	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:17%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/563844056?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/563844056.734320.delayed	(from https://www.mavo.co/authenticfeet)
16:38:18	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/563844056?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/563844056.744f9a.delayed	(from https://www.mavo.co/authenticfeet)
16:38:19	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:19%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/533176196?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533176196.754320.delayed	(from https://www.mavo.co/authenticfeet)
16:38:20	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/533176196?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533176196.764f9a.delayed	(from https://www.mavo.co/authenticfeet)
16:38:22	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:21%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/533175910?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533175910.774320.delayed	(from https://www.mavo.co/authenticfeet)
16:38:23	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/533175910?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533175910.784f9a.delayed	(from https://www.mavo.co/authenticfeet)
16:38:24	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:23%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/533176065?app_id=122963\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533176065.794320.delayed	(from https://www.mavo.co/authenticfeet)
16:38:25	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/533176065?app_id=122963%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/533176065.7a4f9a.delayed	(from https://www.mavo.co/authenticfeet)
16:38:28	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:28%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/0Sre-LrL6lE?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/0Sre-LrL6lE.7c9ae1.delayed	(from https://www.mavo.co/andosemdestino)
16:38:32	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/0Sre-LrL6lE?wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/0Sre-LrL6lE.7d8344.delayed	(from https://www.mavo.co/andosemdestino)
16:38:33	338302/338302	---MCZ	200	added ('OK')	text/html	etag:W/%221fd48cbae2294adf3ba3ae13059508db--gzip%22	https://www.mavo.co/andosemdestino?itemId=09u2e3hy11jc91q32rxfvim3d89n53	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinofaf6.html	(from https://www.mavo.co/andosemdestino)
16:38:33	19646300/19646300	---M--	200	added ('OK')	image/gif	etag:CL6vyrj87O8CEAE=	https://images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1617827311973-JMMC0UY97A6ZO69HAQYF/remote+making+of+authentic+feet.gif	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/images.squarespace-cdn.com/content/v1/5fae834c1e53e609dae7efa3/1617827311973-JMMC0UY97A6ZO69HAQYF/remote+making+of+authentic+feet.gif	(from https://www.mavo.co/authenticfeet)
16:38:34	338302/338302	---M-Z	200	added ('OK')	text/html	etag:W/%221fd48cbae2294adf3ba3ae13059508db%22	https://www.mavo.co/andosemdestino?itemId=3zyv1tzd4vuhi7jwxdr1ad526hz1hs	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinodd07.html	(from https://www.mavo.co/andosemdestino)
16:38:35	340493/340493	---M-Z	200	added ('OK')	text/html	etag:W/%22e53177a2a476e08ecc348c1dd85f3af7%22	https://www.mavo.co/andosemdestino?itemId=bhqtgmakav42k5tht781gwauabfmya	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinoc6f0.html	(from https://www.mavo.co/andosemdestino)
16:38:36	338302/338302	---M-Z	200	added ('OK')	text/html	etag:W/%221fd48cbae2294adf3ba3ae13059508db%22	https://www.mavo.co/andosemdestino?itemId=b01sgehw70grh2thg6zhrlpl4jeic5	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestino041e.html	(from https://www.mavo.co/andosemdestino)
16:38:37	338302/338302	---M-Z	200	added ('OK')	text/html	etag:W/%221fd48cbae2294adf3ba3ae13059508db%22	https://www.mavo.co/andosemdestino?itemId=nv1x6kwh26zc5m8qa4nj36gq8ojcqn	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinod3d2.html	(from https://www.mavo.co/andosemdestino)
16:38:38	342547/342547	---M-Z	200	added ('OK')	text/html	etag:W/%22916cdc945e2b6a617450f8654e2f4c4c--gzip%22	https://www.mavo.co/andosemdestino?itemId=bcchohhdbhncvyyh7lazv7u1ediqu2	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinobc8d.html	(from https://www.mavo.co/andosemdestino)
16:38:39	344251/344251	---M-Z	200	added ('OK')	text/html	etag:W/%22f1382bee108fd04febce6c8d7e8c15ae--gzip%22	https://www.mavo.co/andosemdestino?itemId=iunpbjedzuq2kavw3vja69zdryfpob	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinobbae.html	(from https://www.mavo.co/andosemdestino)
16:38:40	340493/340493	---M-Z	200	added ('OK')	text/html	etag:W/%22e53177a2a476e08ecc348c1dd85f3af7%22	https://www.mavo.co/andosemdestino?itemId=akg1s067bvc645puuy1quhtyuu3zqx	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinoc2a3.html	(from https://www.mavo.co/andosemdestino)
16:38:41	336299/336299	---M-Z	200	added ('OK')	text/html	etag:W/%2207ac09c37dfbd3a3da6cacc91a98cb4b--gzip%22	https://www.mavo.co/andosemdestino?itemId=o7tbdj5em8323udwothq72rz2ir4xw	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestino3f6d.html	(from https://www.mavo.co/andosemdestino)
16:38:42	340843/340843	---M-Z	200	added ('OK')	text/html	etag:W/%22916cdc945e2b6a617450f8654e2f4c4c--gzip%22	https://www.mavo.co/andosemdestino?itemId=b8etpskp0v2kr81s5fs57laxg3nwae	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestinof515.html	(from https://www.mavo.co/andosemdestino)
16:38:43	338302/338302	---M-Z	200	added ('OK')	text/html	etag:W/%221fd48cbae2294adf3ba3ae13059508db%22	https://www.mavo.co/andosemdestino?itemId=9sh278tvfvckem2oijgiwv1hy5saiq	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestino48b5.html	(from https://www.mavo.co/andosemdestino)
16:38:44	340493/340493	---M-Z	200	added ('OK')	text/html	etag:W/%22e53177a2a476e08ecc348c1dd85f3af7%22	https://www.mavo.co/andosemdestino?itemId=33ivksnd0hwzm9qsbtir55mjeix0tm	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestino6e1e.html	(from https://www.mavo.co/andosemdestino)
16:38:45	340493/340493	---M-Z	200	added ('OK')	text/html	etag:W/%22e53177a2a476e08ecc348c1dd85f3af7%22	https://www.mavo.co/andosemdestino?itemId=pzbz519odxblfu2w07m2ckvshqfh4t	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/andosemdestino1fd7.html	(from https://www.mavo.co/andosemdestino)
16:38:45	517773/517773	---M-Z	200	added ('OK')	text/html	etag:W/%2265385d20d53b793e3ff4e85abfdc9714%22	https://www.mavo.co/acervo	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/acervo.html	(from https://www.mavo.co/andosemdestino)
16:38:47	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:46%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/u8mOv5hvJDY?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/u8mOv5hvJDY.8c9ae1.delayed	(from https://www.mavo.co/andosemdestino)
16:38:48	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/u8mOv5hvJDY?wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/u8mOv5hvJDY.8d8344.delayed	(from https://www.mavo.co/andosemdestino)
16:38:49	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:48%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/Xk-w90bQqNc?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/Xk-w90bQqNc.8e9ae1.delayed	(from https://www.mavo.co/andosemdestino)
16:38:51	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/Xk-w90bQqNc?wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/Xk-w90bQqNc.8f8344.delayed	(from https://www.mavo.co/andosemdestino)
16:38:52	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:51%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/CENLq1V9gwI?start=338&amp;wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/CENLq1V9gwI.905f1c.delayed	(from https://www.mavo.co/andosemdestino)
16:38:53	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/CENLq1V9gwI?start=338&wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/CENLq1V9gwI.91162e.delayed	(from https://www.mavo.co/andosemdestino)
16:38:54	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:54%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/QBiyTg9_zB4?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/QBiyTg9_zB4.929ae1.delayed	(from https://www.mavo.co/andosemdestino)
16:38:55	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/QBiyTg9_zB4?wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/QBiyTg9_zB4.938344.delayed	(from https://www.mavo.co/andosemdestino)
16:38:56	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:56%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/3bZ1brgSSjE?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/3bZ1brgSSjE.949ae1.delayed	(from https://www.mavo.co/andosemdestino)
16:38:57	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/3bZ1brgSSjE?wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/3bZ1brgSSjE.958344.delayed	(from https://www.mavo.co/andosemdestino)
16:38:58	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:38:58%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/-cH6sbHbydE?start=381&amp;wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/-cH6sbHbydE.96e696.delayed	(from https://www.mavo.co/andosemdestino)
16:38:59	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22//www.youtube.com/embed/-cH6sbHbydE?start=381&wmode=opaque&enablejsapi=1%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/-cH6sbHbydE.979088.delayed	(from https://www.mavo.co/andosemdestino)
16:39:00	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:39:00%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/348661909?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/348661909.9812a1.delayed	(from https://www.mavo.co/uol)
16:39:01	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/348661909?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/348661909.9913bc.delayed	(from https://www.mavo.co/uol)
16:39:03	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:39:02%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/385984279?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/385984279.9a12a1.delayed	(from https://www.mavo.co/uol)
16:39:04	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/385984279?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/385984279.9b13bc.delayed	(from https://www.mavo.co/uol)
16:39:05	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:39:04%20UTC	https://www.mavo.co/%22https://player.vimeo.com/video/507595764?app_id=122963&amp;wmode=opaque\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/507595764.9c12a1.delayed	(from https://www.mavo.co/uol)
16:39:06	122466/122466	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22df3da898c8f86f36121fae820e970992%22	https://www.mavo.co/%22https://player.vimeo.com/video/507595764?app_id=122963&wmode=opaque%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_https_/player.vimeo.com/video/507595764.9d13bc.delayed	(from https://www.mavo.co/uol)
16:39:07	77567/77567	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2029%20Sep%202021%2019:39:06%20UTC	https://www.mavo.co/%22//www.youtube.com/embed/Xc_wFDy0Z8U?wmode=opaque&amp;enablejsapi=1\%22	C:/Users/Robson_Bittencourt/Projects/web/Website%20Copies/Mavo/www.mavo.co/_/www.youtube.com/embed/Xc_wFDy0Z8U.9e9ae1.delayed	(from https://www.mavo.co/uol)
